Fri Sep 15 14:23:40 2023,141,0,437403295,437395905
Fri Sep 15 14:23:41 2023,141,0,437403292,437395908
Fri Sep 15 14:23:42 2023,141,0,437403288,437395912
Fri Sep 15 14:23:43 2023,141,0,437403284,437395916
Fri Sep 15 14:23:44 2023,141,0,437403280,437395920
Fri Sep 15 14:23:45 2023,141,0,437403276,437395924
Fri Sep 15 14:23:46 2023,141,0,437403273,437395927
Fri Sep 15 14:23:47 2023,142,0,437403269,437395931
Fri Sep 15 14:23:48 2023,142,0,437403265,437395935
Fri Sep 15 14:23:49 2023,142,0,437403261,437395939
Fri Sep 15 14:23:50 2023,142,0,437403257,437395943
Fri Sep 15 14:23:51 2023,142,0,437403253,437395947
Fri Sep 15 14:23:52 2023,142,0,437403250,437395950
Fri Sep 15 14:23:53 2023,142,0,437403246,437395954
Fri Sep 15 14:23:54 2023,142,0,437403242,437395958
Fri Sep 15 14:23:55 2023,142,0,437403238,437395962
Fri Sep 15 14:23:56 2023,142,0,437403234,437395966
Fri Sep 15 14:23:57 2023,142,0,437403230,437395970
Fri Sep 15 14:23:58 2023,142,0,437403227,437395973
Fri Sep 15 14:23:59 2023,142,0,437403223,437395977
Fri Sep 15 14:24:00 2023,142,0,437403219,437395981
Fri Sep 15 14:24:01 2023,142,0,437403215,437395985
Fri Sep 15 14:24:02 2023,142,0,437403211,437395989
Fri Sep 15 14:24:03 2023,142,0,437403207,437395993
Fri Sep 15 14:24:04 2023,142,0,437403204,437395996
Fri Sep 15 14:24:05 2023,142,0,437403200,437396000
Fri Sep 15 14:24:06 2023,142,0,437403196,437396004
Fri Sep 15 14:24:07 2023,142,0,437403192,437396008
Fri Sep 15 14:24:08 2023,143,0,437403188,437396012
Fri Sep 15 14:24:09 2023,143,0,437403184,437396016
Fri Sep 15 14:24:10 2023,143,0,437403181,437396019
Fri Sep 15 14:24:11 2023,143,0,437403177,437396023
Fri Sep 15 14:24:12 2023,143,0,437403173,437396027
Fri Sep 15 14:24:13 2023,143,0,437403169,437396031
Fri Sep 15 14:24:14 2023,143,0,437403165,437396035
Fri Sep 15 14:24:15 2023,143,0,437403161,437396039
Fri Sep 15 14:24:16 2023,143,0,437403157,437396043
Fri Sep 15 14:24:17 2023,143,0,437403154,437396046
Fri Sep 15 14:24:18 2023,143,0,437403150,437396050
Fri Sep 15 14:24:19 2023,143,0,437403146,437396054
Fri Sep 15 14:24:20 2023,143,0,437403142,437396058
Fri Sep 15 14:24:21 2023,143,0,437403138,437396062
Fri Sep 15 14:24:22 2023,143,0,437403134,437396066
Fri Sep 15 14:24:23 2023,143,0,437403130,437396070
Fri Sep 15 14:24:24 2023,143,0,437403127,437396073
Fri Sep 15 14:24:25 2023,143,0,437403123,437396077
Fri Sep 15 14:24:26 2023,143,0,437403119,437396081
Fri Sep 15 14:24:27 2023,143,0,437403115,437396085
Fri Sep 15 14:24:28 2023,143,0,437403111,437396089
Fri Sep 15 14:24:29 2023,143,0,437403107,437396093
Fri Sep 15 14:24:30 2023,144,0,437403103,437396097
Fri Sep 15 14:24:31 2023,144,0,437403099,437396101
Fri Sep 15 14:24:32 2023,144,0,437403096,437396104
Fri Sep 15 14:24:33 2023,144,0,437403092,437396108
Fri Sep 15 14:24:34 2023,144,0,437403088,437396112
Fri Sep 15 14:24:35 2023,144,0,437403084,437396116
Fri Sep 15 14:24:36 2023,144,0,437403080,437396120
Fri Sep 15 14:24:37 2023,144,0,437403076,437396124
Fri Sep 15 14:24:38 2023,144,0,437403072,437396128
Fri Sep 15 14:24:39 2023,144,0,437403068,437396132
Fri Sep 15 14:24:40 2023,144,0,437403064,437396136
Fri Sep 15 14:24:41 2023,144,0,437403061,437396139
Fri Sep 15 14:24:42 2023,144,0,437403057,437396143
Fri Sep 15 14:24:43 2023,144,0,437403053,437396147
Fri Sep 15 14:24:44 2023,144,0,437403049,437396151
Fri Sep 15 14:24:45 2023,144,0,437403045,437396155
Fri Sep 15 14:24:47 2023,144,0,437403037,437396163
Fri Sep 15 14:24:48 2023,144,0,437403033,437396167
Fri Sep 15 14:24:49 2023,144,0,437403029,437396171
Fri Sep 15 14:24:50 2023,145,0,437403026,437396174
Fri Sep 15 14:24:51 2023,145,0,437403022,437396178
Fri Sep 15 14:24:52 2023,145,0,437403018,437396182
Fri Sep 15 14:24:53 2023,145,0,437403014,437396186
Fri Sep 15 14:24:54 2023,145,0,437403010,437396190
Fri Sep 15 14:24:55 2023,145,0,437403006,437396194
Fri Sep 15 14:24:56 2023,145,0,437403002,437396198
Fri Sep 15 14:24:57 2023,145,0,437402998,437396202
Fri Sep 15 14:24:58 2023,145,0,437402994,437396206
Fri Sep 15 14:24:59 2023,145,0,437402990,437396210
Fri Sep 15 14:25:00 2023,145,0,437402987,437396213
Fri Sep 15 14:25:01 2023,145,0,437402983,437396217
Fri Sep 15 14:25:02 2023,145,0,437402979,437396221
Fri Sep 15 14:25:03 2023,145,0,437402975,437396225
Fri Sep 15 14:25:04 2023,145,0,437402971,437396229
Fri Sep 15 14:25:05 2023,145,0,437402967,437396233
Fri Sep 15 14:25:06 2023,145,0,437402963,437396237
Fri Sep 15 14:25:07 2023,145,0,437402959,437396241
Fri Sep 15 14:25:08 2023,145,0,437402955,437396245
Fri Sep 15 14:25:09 2023,145,0,437402951,437396249
Fri Sep 15 14:25:10 2023,145,0,437402947,437396253
Fri Sep 15 14:25:11 2023,146,0,437402943,437396257
Fri Sep 15 14:25:12 2023,146,0,437402940,437396260
Fri Sep 15 14:25:13 2023,146,0,437402932,437396268
Fri Sep 15 14:25:14 2023,146,0,437402928,437396272
Fri Sep 15 14:25:15 2023,146,0,437402924,437396276
Fri Sep 15 14:25:16 2023,146,0,437402920,437396280
Fri Sep 15 14:25:17 2023,146,0,437402916,437396284
Fri Sep 15 14:25:18 2023,146,0,437402912,437396288
Fri Sep 15 14:25:19 2023,146,0,437402908,437396292
Fri Sep 15 14:25:20 2023,146,0,437402904,437396296
Fri Sep 15 14:25:21 2023,146,0,437402900,437396300
Fri Sep 15 14:25:22 2023,146,0,437402896,437396304
Fri Sep 15 14:25:23 2023,146,0,437402892,437396308
Fri Sep 15 14:25:24 2023,146,0,437402888,437396312
Fri Sep 15 14:25:25 2023,146,0,437402884,437396316
Fri Sep 15 14:25:26 2023,146,0,437402881,437396319
Fri Sep 15 14:25:27 2023,146,0,437402877,437396323
Fri Sep 15 14:25:28 2023,146,0,437402873,437396327
Fri Sep 15 14:25:29 2023,146,0,437402869,437396331
Fri Sep 15 14:25:30 2023,147,0,437402865,437396335
Fri Sep 15 14:25:31 2023,147,0,437402861,437396339
Fri Sep 15 14:25:32 2023,147,0,437402857,437396343
Fri Sep 15 14:25:33 2023,147,0,437402853,437396347
Fri Sep 15 14:25:34 2023,147,0,437402849,437396351
Fri Sep 15 14:25:35 2023,147,0,437402845,437396355
Fri Sep 15 14:25:36 2023,147,0,437402841,437396359
Fri Sep 15 14:25:37 2023,147,0,437402837,437396363
Fri Sep 15 14:25:38 2023,147,0,437402833,437396367
Fri Sep 15 14:25:39 2023,147,0,437402829,437396371
Fri Sep 15 14:25:40 2023,147,0,437402825,437396375
Fri Sep 15 14:25:41 2023,147,0,437402821,437396379
Fri Sep 15 14:25:42 2023,147,0,437402817,437396383
Fri Sep 15 14:25:43 2023,147,0,437402813,437396387
Fri Sep 15 14:25:44 2023,147,0,437402809,437396391
Fri Sep 15 14:25:45 2023,147,0,437402805,437396395
Fri Sep 15 14:25:46 2023,147,0,437402801,437396399
Fri Sep 15 14:25:47 2023,147,0,437402797,437396403
Fri Sep 15 14:25:48 2023,147,0,437402794,437396406
Fri Sep 15 14:25:49 2023,148,0,437402790,437396410
Fri Sep 15 14:25:50 2023,148,0,437402786,437396414
Fri Sep 15 14:25:51 2023,148,0,437402782,437396418
Fri Sep 15 14:25:52 2023,148,0,437402778,437396422
Fri Sep 15 14:25:53 2023,148,0,437402774,437396426
Fri Sep 15 14:25:54 2023,148,0,437402770,437396430
Fri Sep 15 14:25:55 2023,148,0,437402770,437396430
Fri Sep 15 14:25:56 2023,148,0,437402762,437396438
Fri Sep 15 14:25:57 2023,148,0,437402762,437396438
