Tue Sep 19 12:30:26 2023,4,1,437391352,437407847
Tue Sep 19 12:30:27 2023,4,1,437391358,437407842
Tue Sep 19 12:30:28 2023,5,1,437391363,437407836
Tue Sep 19 12:30:29 2023,5,1,437391368,437407831
Tue Sep 19 12:30:30 2023,5,1,437391374,437407826
Tue Sep 19 12:30:31 2023,5,1,437391379,437407820
Tue Sep 19 12:30:32 2023,5,2,437391385,437407815
Tue Sep 19 12:30:33 2023,5,2,437391390,437407809
Tue Sep 19 12:30:34 2023,5,2,437391396,437407804
Tue Sep 19 12:30:35 2023,5,2,437391401,437407798
Tue Sep 19 12:30:36 2023,5,2,437391407,437407792
Tue Sep 19 12:30:37 2023,5,2,437391413,437407787
Tue Sep 19 12:30:38 2023,5,2,437391418,437407781
Tue Sep 19 12:30:39 2023,5,2,437391424,437407775
Tue Sep 19 12:30:40 2023,5,2,437391430,437407769
Tue Sep 19 12:30:41 2023,6,2,437391436,437407764
Tue Sep 19 12:30:42 2023,6,2,437391442,437407758
Tue Sep 19 12:30:43 2023,6,2,437391448,437407752
Tue Sep 19 12:30:44 2023,6,2,437391453,437407746
Tue Sep 19 12:30:45 2023,6,2,437391459,437407740
Tue Sep 19 12:30:46 2023,6,2,437391466,437407734
Tue Sep 19 12:30:47 2023,6,2,437391472,437407728
Tue Sep 19 12:30:48 2023,6,2,437391478,437407722
Tue Sep 19 12:30:49 2023,6,2,437391484,437407715
Tue Sep 19 12:30:50 2023,6,3,437391490,437407709
Tue Sep 19 12:30:51 2023,6,3,437391496,437407703
Tue Sep 19 12:30:52 2023,6,3,437391503,437407697
Tue Sep 19 12:30:53 2023,6,3,437391509,437407690
Tue Sep 19 12:30:54 2023,7,3,437391516,437407684
Tue Sep 19 12:30:55 2023,7,3,437391522,437407677
Tue Sep 19 12:30:56 2023,7,3,437391528,437407671
Tue Sep 19 12:30:57 2023,7,3,437391535,437407664
Tue Sep 19 12:30:58 2023,7,3,437391542,437407658
Tue Sep 19 12:30:59 2023,7,3,437391548,437407651
Tue Sep 19 12:31:00 2023,7,3,437391555,437407644
Tue Sep 19 12:31:01 2023,7,3,437391562,437407638
Tue Sep 19 12:31:02 2023,7,3,437391568,437407631
Tue Sep 19 12:31:03 2023,7,3,437391575,437407624
Tue Sep 19 12:31:04 2023,7,3,437391582,437407617
Tue Sep 19 12:31:05 2023,7,3,437391589,437407610
Tue Sep 19 12:31:06 2023,8,3,437391596,437407603
Tue Sep 19 12:31:07 2023,8,4,437391603,437407596
Tue Sep 19 12:31:08 2023,8,4,437391610,437407589
Tue Sep 19 12:31:09 2023,8,4,437391617,437407582
Tue Sep 19 12:31:10 2023,8,4,437391624,437407575
Tue Sep 19 12:31:11 2023,8,4,437391632,437407568
Tue Sep 19 12:31:12 2023,8,4,437391639,437407560
Tue Sep 19 12:31:13 2023,8,4,437391646,437407553
Tue Sep 19 12:31:14 2023,8,4,437391654,437407546
Tue Sep 19 12:31:15 2023,8,4,437391661,437407538
Tue Sep 19 12:31:16 2023,8,4,437391669,437407531
